. Sequence file : [Blattabacteria16S.phy]

. Model of nucleotides substitution : GTR

. Initial tree : [BioNJ]


. Data	Nb of 	Likelihood	Discrete   	Number of 	Gamma shape	Proportion of	Nucleotides frequencies               	Instantaneous rate matrix              	
  set	taxa	loglk     	gamma model	categories	parameter  	invariant    	f(A)      f(C)      f(G)      f(T)    	[A---------C---------G---------T------]	

  #328	21   	-7490.86729	Yes        	4        	0.270    	0.000    	 0.28273   0.19213   0.29260   0.23253	-0.99095   0.11061   0.56555   0.31479  
      	     	          	           	          	           	             	                                      	 0.16277  -1.05630   0.09386   0.79967  
      	     	          	           	          	           	             	                                      	 0.54647   0.06163  -0.77266   0.16456  
      	     	          	           	          	           	             	                                      	 0.38275   0.66074   0.20707  -1.25055  

  #329	21   	-7294.67020	Yes        	4        	0.249    	0.000    	 0.27323   0.20269   0.28415   0.23992	-0.97904   0.08008   0.56972   0.32924  
      	     	          	           	          	           	             	                                      	 0.10794  -1.06791   0.07562   0.88434  
      	     	          	           	          	           	             	                                      	 0.54782   0.05394  -0.73521   0.13345  
      	     	          	           	          	           	             	                                      	 0.37494   0.74711   0.15804  -1.28010  

  #330	21   	-7732.21397	Yes        	4        	0.220    	0.000    	 0.28032   0.18721   0.27935   0.25312	-1.04374   0.08517   0.59128   0.36729  
      	     	          	           	          	           	             	                                      	 0.12753  -0.99165   0.09316   0.77096  
      	     	          	           	          	           	             	                                      	 0.59334   0.06243  -0.81916   0.16339  
      	     	          	           	          	           	             	                                      	 0.40677   0.57022   0.18033  -1.15732  

  #331	21   	-7458.96505	Yes        	4        	0.234    	0.000    	 0.29036   0.18371   0.27607   0.24987	-0.92547   0.09946   0.49246   0.33354  
      	     	          	           	          	           	             	                                      	 0.15721  -1.18014   0.10390   0.91903  
      	     	          	           	          	           	             	                                      	 0.51794   0.06914  -0.74416   0.15708  
      	     	          	           	          	           	             	                                      	 0.38759   0.67569   0.17356  -1.23684  

  #332	21   	-7576.04447	Yes        	4        	0.297    	0.000    	 0.28208   0.21126   0.27901   0.22766	-1.02778   0.13349   0.59255   0.30173  
      	     	          	           	          	           	             	                                      	 0.17824  -0.97338   0.11576   0.67938  
      	     	          	           	          	           	             	                                      	 0.59907   0.08765  -0.83764   0.15093  
      	     	          	           	          	           	             	                                      	 0.37386   0.63044   0.18497  -1.18926  
